id_code,experiment,plate,well,sirna,well_type,target_id
RPE-06_3_C08,RPE-06,3,C08,sirna_264,,323
RPE-06_3_C09,RPE-06,3,C09,sirna_880,,1007
RPE-06_3_C10,RPE-06,3,C10,sirna_232,,288
RPE-06_3_C12,RPE-06,3,C12,sirna_95,,1084
RPE-06_3_C13,RPE-06,3,C13,sirna_416,,492
RPE-06_3_C14,RPE-06,3,C14,sirna_90,,1029
RPE-06_3_C16,RPE-06,3,C16,sirna_981,,1119
RPE-06_3_C17,RPE-06,3,C17,sirna_1013,,19
RPE-06_3_C18,RPE-06,3,C18,sirna_767,,881
RPE-06_3_C20,RPE-06,3,C20,sirna_295,,357
RPE-06_3_C21,RPE-06,3,C21,sirna_275,,335
RPE-06_3_C23,RPE-06,3,C23,sirna_418,,494
RPE-06_3_D02,RPE-06,3,D02,sirna_1112,,129
RPE-06_3_D03,RPE-06,3,D03,sirna_1025,,32
RPE-06_3_D04,RPE-06,3,D04,sirna_622,,721
RPE-06_3_D05,RPE-06,3,D05,sirna_209,,262
RPE-06_3_D06,RPE-06,3,D06,sirna_851,,975
RPE-06_3_D07,RPE-06,3,D07,sirna_334,,401
RPE-06_3_D08,RPE-06,3,D08,sirna_1129,,147
RPE-06_3_D09,RPE-06,3,D09,sirna_733,,844
RPE-06_3_D10,RPE-06,3,D10,sirna_1115,,132
RPE-06_3_D11,RPE-06,3,D11,sirna_536,,625
RPE-06_3_D12,RPE-06,3,D12,sirna_1111,,128
RPE-06_3_D13,RPE-06,3,D13,sirna_502,,588
RPE-06_3_D14,RPE-06,3,D14,sirna_462,,543
RPE-06_3_D15,RPE-06,3,D15,sirna_728,,838
RPE-06_3_D16,RPE-06,3,D16,sirna_983,,1121
RPE-06_3_D17,RPE-06,3,D17,sirna_1116,,133
RPE-06_3_D18,RPE-06,3,D18,sirna_218,,272
RPE-06_3_D19,RPE-06,3,D19,sirna_344,,412
RPE-06_3_D20,RPE-06,3,D20,sirna_427,,504
RPE-06_3_D21,RPE-06,3,D21,sirna_43,,507
RPE-06_3_D22,RPE-06,3,D22,sirna_131,,176
RPE-06_3_D23,RPE-06,3,D23,sirna_189,,239
RPE-06_3_E02,RPE-06,3,E02,sirna_282,,343
RPE-06_3_E03,RPE-06,3,E03,sirna_215,,269
RPE-06_3_E04,RPE-06,3,E04,sirna_744,,856
RPE-06_3_E05,RPE-06,3,E05,sirna_180,,230
RPE-06_3_E06,RPE-06,3,E06,sirna_263,,322
RPE-06_3_E07,RPE-06,3,E07,sirna_1019,,25
RPE-06_3_E08,RPE-06,3,E08,sirna_607,,704
RPE-06_3_E09,RPE-06,3,E09,sirna_928,,1060
RPE-06_3_E10,RPE-06,3,E10,sirna_226,,281
RPE-06_3_E11,RPE-06,3,E11,sirna_610,,708
RPE-06_3_E12,RPE-06,3,E12,sirna_919,,1050
RPE-06_3_E13,RPE-06,3,E13,sirna_996,,1135
RPE-06_3_E14,RPE-06,3,E14,sirna_202,,255
RPE-06_3_E15,RPE-06,3,E15,sirna_483,,566
RPE-06_3_E16,RPE-06,3,E16,sirna_1016,,22
RPE-06_3_E17,RPE-06,3,E17,sirna_482,,565
RPE-06_3_E18,RPE-06,3,E18,sirna_837,,959
RPE-06_3_E19,RPE-06,3,E19,sirna_670,,774
RPE-06_3_E20,RPE-06,3,E20,sirna_430,,508
RPE-06_3_E21,RPE-06,3,E21,sirna_684,,789
RPE-06_3_E22,RPE-06,3,E22,sirna_104,,48
RPE-06_3_E23,RPE-06,3,E23,sirna_716,,825
RPE-06_3_F02,RPE-06,3,F02,sirna_102,,26
RPE-06_3_F04,RPE-06,3,F04,sirna_241,,298
RPE-06_3_F05,RPE-06,3,F05,sirna_279,,339
RPE-06_3_F06,RPE-06,3,F06,sirna_1066,,77
RPE-06_3_F08,RPE-06,3,F08,sirna_449,,528
RPE-06_3_F09,RPE-06,3,F09,sirna_893,,1021
RPE-06_3_F10,RPE-06,3,F10,sirna_1137,,156
RPE-06_3_F12,RPE-06,3,F12,sirna_527,,615
RPE-06_3_F13,RPE-06,3,F13,sirna_581,,675
RPE-06_3_F14,RPE-06,3,F14,sirna_611,,709
RPE-06_3_F16,RPE-06,3,F16,sirna_814,,934
RPE-06_3_F17,RPE-06,3,F17,sirna_529,,617
RPE-06_3_F18,RPE-06,3,F18,sirna_163,,211
RPE-06_3_F20,RPE-06,3,F20,sirna_181,,231
RPE-06_3_F21,RPE-06,3,F21,sirna_385,,457
RPE-06_3_F23,RPE-06,3,F23,sirna_948,,1082
RPE-06_3_G02,RPE-06,3,G02,sirna_66,,762
RPE-06_3_G03,RPE-06,3,G03,sirna_1030,,38
RPE-06_3_G04,RPE-06,3,G04,sirna_693,,799
RPE-06_3_G05,RPE-06,3,G05,sirna_986,,1124
RPE-06_3_G06,RPE-06,3,G06,sirna_1121,,139
RPE-06_3_G07,RPE-06,3,G07,sirna_701,,809
RPE-06_3_G08,RPE-06,3,G08,sirna_854,,978
RPE-06_3_G09,RPE-06,3,G09,sirna_553,,644
RPE-06_3_G10,RPE-06,3,G10,sirna_312,,377
RPE-06_3_G11,RPE-06,3,G11,sirna_1098,,112
RPE-06_3_G12,RPE-06,3,G12,sirna_964,,1100
RPE-06_3_G13,RPE-06,3,G13,sirna_865,,990
RPE-06_3_G14,RPE-06,3,G14,sirna_51,,596
RPE-06_3_G15,RPE-06,3,G15,sirna_749,,861
RPE-06_3_G16,RPE-06,3,G16,sirna_99,,1128
RPE-06_3_G17,RPE-06,3,G17,sirna_910,,1041
RPE-06_3_G18,RPE-06,3,G18,sirna_63,,729
RPE-06_3_G19,RPE-06,3,G19,sirna_555,,646
RPE-06_3_G20,RPE-06,3,G20,sirna_46,,540
RPE-06_3_G21,RPE-06,3,G21,sirna_751,,864
RPE-06_3_G22,RPE-06,3,G22,sirna_428,,505
RPE-06_3_G23,RPE-06,3,G23,sirna_649,,750
RPE-06_3_H02,RPE-06,3,H02,sirna_1081,,94
RPE-06_3_H04,RPE-06,3,H04,sirna_58,,673
RPE-06_3_H05,RPE-06,3,H05,sirna_1021,,28
RPE-06_3_H06,RPE-06,3,H06,sirna_575,,668
RPE-06_3_H08,RPE-06,3,H08,sirna_544,,634
RPE-06_3_H09,RPE-06,3,H09,sirna_754,,867
RPE-06_3_H10,RPE-06,3,H10,sirna_625,,724
RPE-06_3_H12,RPE-06,3,H12,sirna_1104,,120
RPE-06_3_H13,RPE-06,3,H13,sirna_129,,173
RPE-06_3_H14,RPE-06,3,H14,sirna_831,,953
RPE-06_3_H16,RPE-06,3,H16,sirna_907,,1037
RPE-06_3_H17,RPE-06,3,H17,sirna_1123,,141
RPE-06_3_H18,RPE-06,3,H18,sirna_1003,,8
RPE-06_3_H20,RPE-06,3,H20,sirna_112,,137
RPE-06_3_H21,RPE-06,3,H21,sirna_667,,770
RPE-06_3_H23,RPE-06,3,H23,sirna_23,,285
RPE-06_3_I02,RPE-06,3,I02,sirna_419,,495
RPE-06_3_I03,RPE-06,3,I03,sirna_720,,830
RPE-06_3_I04,RPE-06,3,I04,sirna_735,,846
RPE-06_3_I05,RPE-06,3,I05,sirna_990,,1129
RPE-06_3_I06,RPE-06,3,I06,sirna_757,,870
RPE-06_3_I07,RPE-06,3,I07,sirna_647,,748
RPE-06_3_I08,RPE-06,3,I08,sirna_504,,590
RPE-06_3_I09,RPE-06,3,I09,sirna_183,,233
RPE-06_3_I10,RPE-06,3,I10,sirna_653,,755
RPE-06_3_I11,RPE-06,3,I11,sirna_955,,1090
RPE-06_3_I12,RPE-06,3,I12,sirna_327,,393
RPE-06_3_I13,RPE-06,3,I13,sirna_234,,290
RPE-06_3_I14,RPE-06,3,I14,sirna_859,,983
RPE-06_3_I15,RPE-06,3,I15,sirna_437,,515
RPE-06_3_I16,RPE-06,3,I16,sirna_659,,761
RPE-06_3_I17,RPE-06,3,I17,sirna_210,,264
RPE-06_3_I18,RPE-06,3,I18,sirna_561,,653
RPE-06_3_I19,RPE-06,3,I19,sirna_155,,202
RPE-06_3_I20,RPE-06,3,I20,sirna_498,,582
RPE-06_3_I21,RPE-06,3,I21,sirna_445,,524
RPE-06_3_I22,RPE-06,3,I22,sirna_850,,974
RPE-06_3_I23,RPE-06,3,I23,sirna_816,,936
RPE-06_3_J02,RPE-06,3,J02,sirna_488,,571
RPE-06_3_J04,RPE-06,3,J04,sirna_895,,1023
RPE-06_3_J05,RPE-06,3,J05,sirna_800,,919
RPE-06_3_J06,RPE-06,3,J06,sirna_355,,424
RPE-06_3_J08,RPE-06,3,J08,sirna_562,,654
RPE-06_3_J09,RPE-06,3,J09,sirna_668,,771
RPE-06_3_J10,RPE-06,3,J10,sirna_402,,477
RPE-06_3_J12,RPE-06,3,J12,sirna_217,,271
RPE-06_3_J13,RPE-06,3,J13,sirna_448,,527
RPE-06_3_J14,RPE-06,3,J14,sirna_15,,196
RPE-06_3_J16,RPE-06,3,J16,sirna_539,,628
RPE-06_3_J17,RPE-06,3,J17,sirna_943,,1077
RPE-06_3_J18,RPE-06,3,J18,sirna_254,,312
RPE-06_3_J20,RPE-06,3,J20,sirna_709,,817
RPE-06_3_J21,RPE-06,3,J21,sirna_487,,570
RPE-06_3_J23,RPE-06,3,J23,sirna_695,,801
RPE-06_3_K02,RPE-06,3,K02,sirna_959,,1094
RPE-06_3_K03,RPE-06,3,K03,sirna_367,,437
RPE-06_3_K04,RPE-06,3,K04,sirna_1135,,154
RPE-06_3_K05,RPE-06,3,K05,sirna_465,,546
RPE-06_3_K06,RPE-06,3,K06,sirna_727,,837
RPE-06_3_K07,RPE-06,3,K07,sirna_372,,443
RPE-06_3_K08,RPE-06,3,K08,sirna_811,,931
RPE-06_3_K09,RPE-06,3,K09,sirna_86,,984
RPE-06_3_K10,RPE-06,3,K10,sirna_375,,446
RPE-06_3_K11,RPE-06,3,K11,sirna_861,,986
RPE-06_3_K12,RPE-06,3,K12,sirna_930,,1063
RPE-06_3_K13,RPE-06,3,K13,sirna_39,,462
RPE-06_3_K14,RPE-06,3,K14,sirna_118,,161
RPE-06_3_K15,RPE-06,3,K15,sirna_343,,411
RPE-06_3_K16,RPE-06,3,K16,sirna_298,,360
RPE-06_3_K17,RPE-06,3,K17,sirna_870,,996
RPE-06_3_K18,RPE-06,3,K18,sirna_602,,699
RPE-06_3_K19,RPE-06,3,K19,sirna_197,,248
RPE-06_3_K20,RPE-06,3,K20,sirna_678,,782
RPE-06_3_K21,RPE-06,3,K21,sirna_664,,767
RPE-06_3_K22,RPE-06,3,K22,sirna_789,,905
RPE-06_3_K23,RPE-06,3,K23,sirna_311,,376
RPE-06_3_L02,RPE-06,3,L02,sirna_671,,775
RPE-06_3_L03,RPE-06,3,L03,sirna_521,,609
RPE-06_3_L04,RPE-06,3,L04,sirna_325,,391
RPE-06_3_L05,RPE-06,3,L05,sirna_62,,718
RPE-06_3_L06,RPE-06,3,L06,sirna_953,,1088
RPE-06_3_L07,RPE-06,3,L07,sirna_661,,764
RPE-06_3_L08,RPE-06,3,L08,sirna_434,,512
RPE-06_3_L09,RPE-06,3,L09,sirna_779,,894
RPE-06_3_L10,RPE-06,3,L10,sirna_134,,179
RPE-06_3_L11,RPE-06,3,L11,sirna_1127,,145
RPE-06_3_L12,RPE-06,3,L12,sirna_819,,939
RPE-06_3_L13,RPE-06,3,L13,sirna_60,,696
RPE-06_3_L14,RPE-06,3,L14,sirna_464,,545
RPE-06_3_L15,RPE-06,3,L15,sirna_238,,294
RPE-06_3_L16,RPE-06,3,L16,sirna_550,,641
RPE-06_3_L17,RPE-06,3,L17,sirna_624,,723
RPE-06_3_L18,RPE-06,3,L18,sirna_253,,311
RPE-06_3_L19,RPE-06,3,L19,sirna_1085,,98
RPE-06_3_L20,RPE-06,3,L20,sirna_788,,904
RPE-06_3_L21,RPE-06,3,L21,sirna_439,,517
RPE-06_3_L22,RPE-06,3,L22,sirna_292,,354
RPE-06_3_L23,RPE-06,3,L23,sirna_711,,820
RPE-06_3_M02,RPE-06,3,M02,sirna_82,,940
RPE-06_3_M04,RPE-06,3,M04,sirna_593,,688
RPE-06_3_M05,RPE-06,3,M05,sirna_803,,922
RPE-06_3_M06,RPE-06,3,M06,sirna_1046,,55
RPE-06_3_M08,RPE-06,3,M08,sirna_348,,416
RPE-06_3_M09,RPE-06,3,M09,sirna_985,,1123
RPE-06_3_M10,RPE-06,3,M10,sirna_993,,1132
RPE-06_3_M12,RPE-06,3,M12,sirna_548,,638
RPE-06_3_M13,RPE-06,3,M13,sirna_364,,434
RPE-06_3_M14,RPE-06,3,M14,sirna_18,,229
RPE-06_3_M16,RPE-06,3,M16,sirna_251,,309
RPE-06_3_M17,RPE-06,3,M17,sirna_191,,242
RPE-06_3_M18,RPE-06,3,M18,sirna_496,,580
RPE-06_3_M20,RPE-06,3,M20,sirna_934,,1067
RPE-06_3_M21,RPE-06,3,M21,sirna_185,,235
RPE-06_3_M23,RPE-06,3,M23,sirna_606,,703
RPE-06_3_N02,RPE-06,3,N02,sirna_425,,502
RPE-06_3_N03,RPE-06,3,N03,sirna_229,,284
RPE-06_3_N04,RPE-06,3,N04,sirna_1062,,73
RPE-06_3_N05,RPE-06,3,N05,sirna_33,,396
RPE-06_3_N06,RPE-06,3,N06,sirna_501,,587
RPE-06_3_N07,RPE-06,3,N07,sirna_1047,,56
RPE-06_3_N08,RPE-06,3,N08,sirna_915,,1046
RPE-06_3_N09,RPE-06,3,N09,sirna_13,,174
RPE-06_3_N10,RPE-06,3,N10,sirna_917,,1048
RPE-06_3_N11,RPE-06,3,N11,sirna_872,,998
RPE-06_3_N12,RPE-06,3,N12,sirna_1035,,43
RPE-06_3_N13,RPE-06,3,N13,sirna_777,,892
RPE-06_3_N14,RPE-06,3,N14,sirna_78,,895
RPE-06_3_N15,RPE-06,3,N15,sirna_478,,560
RPE-06_3_N16,RPE-06,3,N16,sirna_239,,295
RPE-06_3_N17,RPE-06,3,N17,sirna_186,,236
RPE-06_3_N18,RPE-06,3,N18,sirna_224,,279
RPE-06_3_N19,RPE-06,3,N19,sirna_475,,557
RPE-06_3_N20,RPE-06,3,N20,sirna_631,,731
RPE-06_3_N21,RPE-06,3,N21,sirna_45,,529
RPE-06_3_N22,RPE-06,3,N22,sirna_906,,1036
RPE-06_3_N23,RPE-06,3,N23,sirna_174,,223
RPE-06_3_O02,RPE-06,3,O02,sirna_426,,503
RPE-06_3_O03,RPE-06,3,O03,sirna_932,,1065
RPE-06_3_O04,RPE-06,3,O04,sirna_494,,578
RPE-06_3_O05,RPE-06,3,O05,sirna_153,,200
RPE-06_3_O06,RPE-06,3,O06,sirna_225,,280
RPE-06_3_O07,RPE-06,3,O07,sirna_88,,1006
RPE-06_3_O08,RPE-06,3,O08,sirna_924,,1056
RPE-06_3_O09,RPE-06,3,O09,sirna_1102,,118
RPE-06_3_O10,RPE-06,3,O10,sirna_310,,375
RPE-06_3_O11,RPE-06,3,O11,sirna_1092,,106
RPE-06_3_O12,RPE-06,3,O12,sirna_863,,988
RPE-06_3_O13,RPE-06,3,O13,sirna_250,,308
RPE-06_3_O14,RPE-06,3,O14,sirna_843,,966
RPE-06_3_O15,RPE-06,3,O15,sirna_444,,523
RPE-06_3_O16,RPE-06,3,O16,sirna_213,,267
RPE-06_3_O17,RPE-06,3,O17,sirna_997,,1136
RPE-06_3_O18,RPE-06,3,O18,sirna_193,,244
RPE-06_3_O19,RPE-06,3,O19,sirna_585,,679
RPE-06_3_O20,RPE-06,3,O20,sirna_113,,148
RPE-06_3_O21,RPE-06,3,O21,sirna_403,,478
RPE-06_3_O22,RPE-06,3,O22,sirna_136,,181
RPE-06_3_O23,RPE-06,3,O23,sirna_688,,793
RPE-06_4_B03,RPE-06,4,B03,sirna_1089,,102
RPE-06_4_B04,RPE-06,4,B04,sirna_783,,899
RPE-06_4_B05,RPE-06,4,B05,sirna_778,,893
RPE-06_4_B06,RPE-06,4,B06,sirna_230,,286
RPE-06_4_B07,RPE-06,4,B07,sirna_328,,394
RPE-06_4_B08,RPE-06,4,B08,sirna_3,,362
RPE-06_4_B09,RPE-06,4,B09,sirna_679,,783
RPE-06_4_B10,RPE-06,4,B10,sirna_883,,1010
RPE-06_4_B11,RPE-06,4,B11,sirna_28,,340
RPE-06_4_B12,RPE-06,4,B12,sirna_192,,243
RPE-06_4_B13,RPE-06,4,B13,sirna_490,,574
RPE-06_4_B14,RPE-06,4,B14,sirna_554,,645
RPE-06_4_B15,RPE-06,4,B15,sirna_393,,466
RPE-06_4_B16,RPE-06,4,B16,sirna_304,,368
RPE-06_4_B17,RPE-06,4,B17,sirna_1005,,10
RPE-06_4_B18,RPE-06,4,B18,sirna_204,,257
RPE-06_4_B19,RPE-06,4,B19,sirna_680,,785
RPE-06_4_B20,RPE-06,4,B20,sirna_469,,550
RPE-06_4_B21,RPE-06,4,B21,sirna_894,,1022
RPE-06_4_B22,RPE-06,4,B22,sirna_308,,372
RPE-06_4_B23,RPE-06,4,B23,sirna_823,,944
RPE-06_4_C02,RPE-06,4,C02,sirna_875,,1001
RPE-06_4_C04,RPE-06,4,C04,sirna_216,,270
RPE-06_4_C05,RPE-06,4,C05,sirna_721,,831
RPE-06_4_C06,RPE-06,4,C06,sirna_317,,382
RPE-06_4_C08,RPE-06,4,C08,sirna_519,,606
RPE-06_4_C09,RPE-06,4,C09,sirna_491,,575
RPE-06_4_C10,RPE-06,4,C10,sirna_1064,,75
RPE-06_4_C12,RPE-06,4,C12,sirna_1101,,117
RPE-06_4_C13,RPE-06,4,C13,sirna_1067,,78
RPE-06_4_C14,RPE-06,4,C14,sirna_1041,,50
RPE-06_4_C16,RPE-06,4,C16,sirna_306,,370
RPE-06_4_C17,RPE-06,4,C17,sirna_578,,671
RPE-06_4_C18,RPE-06,4,C18,sirna_103,,37
RPE-06_4_C20,RPE-06,4,C20,sirna_922,,1054
RPE-06_4_C21,RPE-06,4,C21,sirna_286,,347
RPE-06_4_C23,RPE-06,4,C23,sirna_296,,358
RPE-06_4_D02,RPE-06,4,D02,sirna_931,,1064
RPE-06_4_D03,RPE-06,4,D03,sirna_712,,821
RPE-06_4_D04,RPE-06,4,D04,sirna_508,,594
RPE-06_4_D05,RPE-06,4,D05,sirna_813,,933
RPE-06_4_D06,RPE-06,4,D06,sirna_450,,530
RPE-06_4_D07,RPE-06,4,D07,sirna_974,,1111
RPE-06_4_D08,RPE-06,4,D08,sirna_717,,826
RPE-06_4_D09,RPE-06,4,D09,sirna_164,,212
RPE-06_4_D10,RPE-06,4,D10,sirna_107,,81
RPE-06_4_D11,RPE-06,4,D11,sirna_77,,884
RPE-06_4_D12,RPE-06,4,D12,sirna_259,,317
RPE-06_4_D13,RPE-06,4,D13,sirna_619,,717
RPE-06_4_D14,RPE-06,4,D14,sirna_662,,765
RPE-06_4_D15,RPE-06,4,D15,sirna_400,,475
RPE-06_4_D16,RPE-06,4,D16,sirna_968,,1104
RPE-06_4_D17,RPE-06,4,D17,sirna_128,,172
RPE-06_4_D18,RPE-06,4,D18,sirna_809,,928
RPE-06_4_D19,RPE-06,4,D19,sirna_92,,1051
RPE-06_4_D20,RPE-06,4,D20,sirna_600,,697
RPE-06_4_D21,RPE-06,4,D21,sirna_645,,746
RPE-06_4_D22,RPE-06,4,D22,sirna_867,,992
RPE-06_4_D23,RPE-06,4,D23,sirna_643,,744
RPE-06_4_E02,RPE-06,4,E02,sirna_866,,991
RPE-06_4_E03,RPE-06,4,E03,sirna_249,,306
RPE-06_4_E04,RPE-06,4,E04,sirna_138,,183
RPE-06_4_E05,RPE-06,4,E05,sirna_412,,488
RPE-06_4_E06,RPE-06,4,E06,sirna_57,,662
RPE-06_4_E07,RPE-06,4,E07,sirna_73,,840
RPE-06_4_E08,RPE-06,4,E08,sirna_905,,1035
RPE-06_4_E09,RPE-06,4,E09,sirna_26,,318
RPE-06_4_E10,RPE-06,4,E10,sirna_703,,811
RPE-06_4_E11,RPE-06,4,E11,sirna_278,,338
RPE-06_4_E12,RPE-06,4,E12,sirna_1028,,35
RPE-06_4_E13,RPE-06,4,E13,sirna_208,,261
RPE-06_4_E14,RPE-06,4,E14,sirna_319,,384
RPE-06_4_E15,RPE-06,4,E15,sirna_466,,547
RPE-06_4_E16,RPE-06,4,E16,sirna_404,,479
RPE-06_4_E17,RPE-06,4,E17,sirna_1076,,88
RPE-06_4_E18,RPE-06,4,E18,sirna_106,,70
RPE-06_4_E19,RPE-06,4,E19,sirna_573,,666
RPE-06_4_E20,RPE-06,4,E20,sirna_750,,863
RPE-06_4_E21,RPE-06,4,E21,sirna_770,,885
RPE-06_4_E22,RPE-06,4,E22,sirna_537,,626
RPE-06_4_E23,RPE-06,4,E23,sirna_476,,558
RPE-06_4_F02,RPE-06,4,F02,sirna_918,,1049
RPE-06_4_F04,RPE-06,4,F04,sirna_937,,1070
RPE-06_4_F05,RPE-06,4,F05,sirna_480,,563
RPE-06_4_F06,RPE-06,4,F06,sirna_1125,,143
RPE-06_4_F08,RPE-06,4,F08,sirna_25,,307
RPE-06_4_F09,RPE-06,4,F09,sirna_148,,194
RPE-06_4_F10,RPE-06,4,F10,sirna_457,,537
RPE-06_4_F12,RPE-06,4,F12,sirna_34,,407
RPE-06_4_F13,RPE-06,4,F13,sirna_122,,166
RPE-06_4_F14,RPE-06,4,F14,sirna_730,,841
RPE-06_4_F16,RPE-06,4,F16,sirna_1065,,76
RPE-06_4_F17,RPE-06,4,F17,sirna_357,,426
RPE-06_4_F18,RPE-06,4,F18,sirna_300,,364
RPE-06_4_F20,RPE-06,4,F20,sirna_199,,250
RPE-06_4_F21,RPE-06,4,F21,sirna_792,,909
RPE-06_4_F23,RPE-06,4,F23,sirna_64,,740
RPE-06_4_G02,RPE-06,4,G02,sirna_200,,253
RPE-06_4_G03,RPE-06,4,G03,sirna_939,,1072
RPE-06_4_G04,RPE-06,4,G04,sirna_41,,485
RPE-06_4_G05,RPE-06,4,G05,sirna_760,,874
RPE-06_4_G06,RPE-06,4,G06,sirna_912,,1043
RPE-06_4_G07,RPE-06,4,G07,sirna_886,,1013
RPE-06_4_G08,RPE-06,4,G08,sirna_1039,,47
RPE-06_4_G09,RPE-06,4,G09,sirna_1100,,116
RPE-06_4_G10,RPE-06,4,G10,sirna_601,,698
RPE-06_4_G11,RPE-06,4,G11,sirna_47,,551
RPE-06_4_G12,RPE-06,4,G12,sirna_124,,168
RPE-06_4_G13,RPE-06,4,G13,sirna_669,,772
RPE-06_4_G14,RPE-06,4,G14,sirna_543,,633
RPE-06_4_G15,RPE-06,4,G15,sirna_763,,877
RPE-06_4_G16,RPE-06,4,G16,sirna_1082,,95
RPE-06_4_G17,RPE-06,4,G17,sirna_281,,342
RPE-06_4_G18,RPE-06,4,G18,sirna_255,,313
RPE-06_4_G19,RPE-06,4,G19,sirna_876,,1002
RPE-06_4_G20,RPE-06,4,G20,sirna_72,,829
RPE-06_4_G21,RPE-06,4,G21,sirna_700,,808
RPE-06_4_G22,RPE-06,4,G22,sirna_655,,757
RPE-06_4_G23,RPE-06,4,G23,sirna_440,,519
RPE-06_4_H02,RPE-06,4,H02,sirna_992,,1131
RPE-06_4_H04,RPE-06,4,H04,sirna_556,,647
RPE-06_4_H05,RPE-06,4,H05,sirna_1133,,152
RPE-06_4_H06,RPE-06,4,H06,sirna_406,,481
RPE-06_4_H08,RPE-06,4,H08,sirna_429,,506
RPE-06_4_H09,RPE-06,4,H09,sirna_157,,204
RPE-06_4_H10,RPE-06,4,H10,sirna_1083,,96
RPE-06_4_H12,RPE-06,4,H12,sirna_528,,616
RPE-06_4_H13,RPE-06,4,H13,sirna_119,,162
RPE-06_4_H14,RPE-06,4,H14,sirna_302,,366
RPE-06_4_H16,RPE-06,4,H16,sirna_1094,,108
RPE-06_4_H17,RPE-06,4,H17,sirna_946,,1080
RPE-06_4_H18,RPE-06,4,H18,sirna_739,,850
RPE-06_4_H20,RPE-06,4,H20,sirna_560,,652
RPE-06_4_H21,RPE-06,4,H21,sirna_187,,237
RPE-06_4_H23,RPE-06,4,H23,sirna_1073,,85
RPE-06_4_I02,RPE-06,4,I02,sirna_973,,1110
RPE-06_4_I03,RPE-06,4,I03,sirna_966,,1102
RPE-06_4_I04,RPE-06,4,I04,sirna_784,,900
RPE-06_4_I05,RPE-06,4,I05,sirna_951,,1086
RPE-06_4_I06,RPE-06,4,I06,sirna_468,,549
RPE-06_4_I07,RPE-06,4,I07,sirna_1097,,111
RPE-06_4_I08,RPE-06,4,I08,sirna_860,,985
RPE-06_4_I10,RPE-06,4,I10,sirna_641,,742
RPE-06_4_I11,RPE-06,4,I11,sirna_758,,871
RPE-06_4_I12,RPE-06,4,I12,sirna_65,,751
RPE-06_4_I13,RPE-06,4,I13,sirna_855,,979
RPE-06_4_I14,RPE-06,4,I14,sirna_231,,287
RPE-06_4_I15,RPE-06,4,I15,sirna_276,,336
RPE-06_4_I16,RPE-06,4,I16,sirna_48,,562
RPE-06_4_I17,RPE-06,4,I17,sirna_676,,780
RPE-06_4_I18,RPE-06,4,I18,sirna_569,,661
RPE-06_4_I19,RPE-06,4,I19,sirna_878,,1004
RPE-06_4_I20,RPE-06,4,I20,sirna_356,,425
RPE-06_4_I21,RPE-06,4,I21,sirna_657,,759
RPE-06_4_I22,RPE-06,4,I22,sirna_776,,891
RPE-06_4_I23,RPE-06,4,I23,sirna_547,,637
RPE-06_4_J02,RPE-06,4,J02,sirna_666,,769
RPE-06_4_J04,RPE-06,4,J04,sirna_515,,602
RPE-06_4_J05,RPE-06,4,J05,sirna_1126,,144
RPE-06_4_J06,RPE-06,4,J06,sirna_184,,234
RPE-06_4_J08,RPE-06,4,J08,sirna_1053,,63
RPE-06_4_J09,RPE-06,4,J09,sirna_835,,957
RPE-06_4_J10,RPE-06,4,J10,sirna_38,,451
RPE-06_4_J12,RPE-06,4,J12,sirna_149,,195
RPE-06_4_J13,RPE-06,4,J13,sirna_246,,303
RPE-06_4_J14,RPE-06,4,J14,sirna_773,,888
RPE-06_4_J16,RPE-06,4,J16,sirna_37,,440
RPE-06_4_J17,RPE-06,4,J17,sirna_1014,,20
RPE-06_4_J18,RPE-06,4,J18,sirna_130,,175
RPE-06_4_J20,RPE-06,4,J20,sirna_623,,722
RPE-06_4_J21,RPE-06,4,J21,sirna_830,,952
RPE-06_4_J23,RPE-06,4,J23,sirna_858,,982
RPE-06_4_K02,RPE-06,4,K02,sirna_972,,1109
RPE-06_4_K03,RPE-06,4,K03,sirna_752,,865
RPE-06_4_K04,RPE-06,4,K04,sirna_512,,599
RPE-06_4_K05,RPE-06,4,K05,sirna_55,,640
RPE-06_4_K06,RPE-06,4,K06,sirna_862,,987
RPE-06_4_K07,RPE-06,4,K07,sirna_558,,649
RPE-06_4_K08,RPE-06,4,K08,sirna_242,,299
RPE-06_4_K09,RPE-06,4,K09,sirna_350,,419
RPE-06_4_K10,RPE-06,4,K10,sirna_96,,1095
RPE-06_4_K11,RPE-06,4,K11,sirna_621,,720
RPE-06_4_K12,RPE-06,4,K12,sirna_436,,514
RPE-06_4_K13,RPE-06,4,K13,sirna_484,,567
RPE-06_4_K14,RPE-06,4,K14,sirna_79,,906
RPE-06_4_K15,RPE-06,4,K15,sirna_628,,727
RPE-06_4_K16,RPE-06,4,K16,sirna_68,,784
RPE-06_4_K17,RPE-06,4,K17,sirna_54,,629
RPE-06_4_K18,RPE-06,4,K18,sirna_559,,650
RPE-06_4_K19,RPE-06,4,K19,sirna_1008,,13
RPE-06_4_K20,RPE-06,4,K20,sirna_1020,,27
RPE-06_4_K21,RPE-06,4,K21,sirna_341,,409
RPE-06_4_K22,RPE-06,4,K22,sirna_697,,803
RPE-06_4_K23,RPE-06,4,K23,sirna_109,,103
RPE-06_4_L02,RPE-06,4,L02,sirna_8,,917
