id_code,experiment,plate,well,sirna,well_type
RPE-03_4_C19,RPE-03,4,C19,sirna_842,positive_control
RPE-03_4_C22,RPE-03,4,C22,sirna_577,positive_control
RPE-03_4_F03,RPE-03,4,F03,sirna_201,positive_control
RPE-03_4_F07,RPE-03,4,F07,sirna_542,positive_control
RPE-03_4_F11,RPE-03,4,F11,sirna_682,positive_control
RPE-03_4_F15,RPE-03,4,F15,sirna_756,positive_control
RPE-03_4_F19,RPE-03,4,F19,sirna_272,positive_control
RPE-03_4_F22,RPE-03,4,F22,sirna_967,positive_control
RPE-03_4_H03,RPE-03,4,H03,sirna_323,positive_control
RPE-03_4_H07,RPE-03,4,H07,sirna_702,positive_control
RPE-03_4_H11,RPE-03,4,H11,sirna_825,positive_control
RPE-03_4_H15,RPE-03,4,H15,sirna_1037,positive_control
RPE-03_4_H19,RPE-03,4,H19,sirna_714,positive_control
RPE-03_4_H22,RPE-03,4,H22,sirna_672,positive_control
RPE-03_4_J03,RPE-03,4,J03,sirna_618,positive_control
RPE-03_4_J07,RPE-03,4,J07,sirna_1056,positive_control
RPE-03_4_J11,RPE-03,4,J11,sirna_374,positive_control
RPE-03_4_J15,RPE-03,4,J15,sirna_52,positive_control
RPE-03_4_J19,RPE-03,4,J19,sirna_766,positive_control
RPE-03_4_J22,RPE-03,4,J22,sirna_144,positive_control
RPE-03_4_M03,RPE-03,4,M03,sirna_410,positive_control
RPE-03_4_M07,RPE-03,4,M07,sirna_822,positive_control
RPE-03_4_M11,RPE-03,4,M11,sirna_864,positive_control
RPE-03_4_M15,RPE-03,4,M15,sirna_1011,positive_control
RPE-03_4_M19,RPE-03,4,M19,sirna_237,positive_control
RPE-03_4_M22,RPE-03,4,M22,sirna_650,positive_control
RPE-04_1_B02,RPE-04,1,B02,UNTREATED,negative_control
RPE-04_1_C03,RPE-04,1,C03,sirna_672,positive_control
RPE-04_1_C07,RPE-04,1,C07,sirna_144,positive_control
RPE-04_1_C11,RPE-04,1,C11,sirna_852,positive_control
RPE-04_1_C15,RPE-04,1,C15,sirna_967,positive_control
RPE-04_1_C19,RPE-04,1,C19,sirna_237,positive_control
RPE-04_1_C22,RPE-04,1,C22,sirna_577,positive_control
RPE-04_1_F03,RPE-04,1,F03,sirna_542,positive_control
RPE-04_1_F07,RPE-04,1,F07,sirna_825,positive_control
RPE-04_1_F11,RPE-04,1,F11,sirna_766,positive_control
RPE-04_1_F15,RPE-04,1,F15,sirna_756,positive_control
RPE-04_1_F19,RPE-04,1,F19,sirna_842,positive_control
RPE-04_1_F22,RPE-04,1,F22,sirna_650,positive_control
RPE-04_1_H03,RPE-04,1,H03,sirna_374,positive_control
RPE-04_1_H07,RPE-04,1,H07,sirna_256,positive_control
RPE-04_1_H11,RPE-04,1,H11,sirna_1037,positive_control
RPE-04_1_H15,RPE-04,1,H15,sirna_272,positive_control
RPE-04_1_H19,RPE-04,1,H19,sirna_714,positive_control
RPE-04_1_H22,RPE-04,1,H22,sirna_323,positive_control
RPE-04_1_J03,RPE-04,1,J03,sirna_618,positive_control
RPE-04_1_J07,RPE-04,1,J07,sirna_1056,positive_control
RPE-04_1_J11,RPE-04,1,J11,sirna_864,positive_control
RPE-04_1_J15,RPE-04,1,J15,sirna_888,positive_control
RPE-04_1_J19,RPE-04,1,J19,sirna_682,positive_control
RPE-04_1_J22,RPE-04,1,J22,sirna_201,positive_control
RPE-04_1_M03,RPE-04,1,M03,sirna_52,positive_control
RPE-04_1_M07,RPE-04,1,M07,sirna_410,positive_control
RPE-04_1_M11,RPE-04,1,M11,sirna_810,positive_control
RPE-04_1_M15,RPE-04,1,M15,sirna_1011,positive_control
RPE-04_1_M19,RPE-04,1,M19,sirna_822,positive_control
RPE-04_1_M22,RPE-04,1,M22,sirna_702,positive_control
RPE-04_2_B02,RPE-04,2,B02,UNTREATED,negative_control
RPE-04_2_C03,RPE-04,2,C03,sirna_967,positive_control
RPE-04_2_C07,RPE-04,2,C07,sirna_272,positive_control
RPE-04_2_C11,RPE-04,2,C11,sirna_864,positive_control
RPE-04_2_C15,RPE-04,2,C15,sirna_1037,positive_control
RPE-04_2_C19,RPE-04,2,C19,sirna_766,positive_control
RPE-04_2_C22,RPE-04,2,C22,sirna_577,positive_control
RPE-04_2_F03,RPE-04,2,F03,sirna_52,positive_control
RPE-04_2_F07,RPE-04,2,F07,sirna_810,positive_control
RPE-04_2_F11,RPE-04,2,F11,sirna_650,positive_control
RPE-04_2_F15,RPE-04,2,F15,sirna_825,positive_control
RPE-04_2_F19,RPE-04,2,F19,sirna_323,positive_control
RPE-04_2_F22,RPE-04,2,F22,sirna_542,positive_control
RPE-04_2_H03,RPE-04,2,H03,sirna_756,positive_control
RPE-04_2_H07,RPE-04,2,H07,sirna_618,positive_control
RPE-04_2_H11,RPE-04,2,H11,sirna_201,positive_control
RPE-04_2_H15,RPE-04,2,H15,sirna_682,positive_control
RPE-04_2_H19,RPE-04,2,H19,sirna_237,positive_control
RPE-04_2_H22,RPE-04,2,H22,sirna_842,positive_control
RPE-04_2_J03,RPE-04,2,J03,sirna_374,positive_control
RPE-04_2_J07,RPE-04,2,J07,sirna_1011,positive_control
RPE-04_2_J11,RPE-04,2,J11,sirna_822,positive_control
RPE-04_2_J15,RPE-04,2,J15,sirna_410,positive_control
RPE-04_2_J19,RPE-04,2,J19,sirna_672,positive_control
RPE-04_2_J22,RPE-04,2,J22,sirna_714,positive_control
RPE-04_2_M03,RPE-04,2,M03,sirna_852,positive_control
RPE-04_2_M07,RPE-04,2,M07,sirna_1056,positive_control
RPE-04_2_M11,RPE-04,2,M11,sirna_702,positive_control
RPE-04_2_M15,RPE-04,2,M15,sirna_256,positive_control
RPE-04_2_M19,RPE-04,2,M19,sirna_888,positive_control
RPE-04_2_M22,RPE-04,2,M22,sirna_144,positive_control
RPE-04_3_B02,RPE-04,3,B02,UNTREATED,negative_control
RPE-04_3_C03,RPE-04,3,C03,sirna_766,positive_control
RPE-04_3_C07,RPE-04,3,C07,sirna_864,positive_control
RPE-04_3_C11,RPE-04,3,C11,sirna_577,positive_control
RPE-04_3_C15,RPE-04,3,C15,sirna_1011,positive_control
RPE-04_3_C19,RPE-04,3,C19,sirna_237,positive_control
RPE-04_3_C22,RPE-04,3,C22,sirna_542,positive_control
RPE-04_3_F03,RPE-04,3,F03,sirna_256,positive_control
RPE-04_3_F07,RPE-04,3,F07,sirna_618,positive_control
RPE-04_3_F11,RPE-04,3,F11,sirna_888,positive_control
RPE-04_3_F15,RPE-04,3,F15,sirna_682,positive_control
RPE-04_3_F19,RPE-04,3,F19,sirna_650,positive_control
RPE-04_3_F22,RPE-04,3,F22,sirna_825,positive_control
RPE-04_3_H03,RPE-04,3,H03,sirna_144,positive_control
RPE-04_3_H07,RPE-04,3,H07,sirna_756,positive_control
RPE-04_3_H11,RPE-04,3,H11,sirna_852,positive_control
RPE-04_3_H15,RPE-04,3,H15,sirna_323,positive_control
RPE-04_3_H19,RPE-04,3,H19,sirna_822,positive_control
RPE-04_3_H22,RPE-04,3,H22,sirna_672,positive_control
RPE-04_3_J03,RPE-04,3,J03,sirna_714,positive_control
RPE-04_3_J07,RPE-04,3,J07,sirna_702,positive_control
RPE-04_3_J11,RPE-04,3,J11,sirna_52,positive_control
RPE-04_3_J15,RPE-04,3,J15,sirna_201,positive_control
RPE-04_3_J19,RPE-04,3,J19,sirna_410,positive_control
RPE-04_3_J22,RPE-04,3,J22,sirna_1037,positive_control
RPE-04_3_M03,RPE-04,3,M03,sirna_967,positive_control
RPE-04_3_M07,RPE-04,3,M07,sirna_810,positive_control
RPE-04_3_M11,RPE-04,3,M11,sirna_272,positive_control
RPE-04_3_M15,RPE-04,3,M15,sirna_842,positive_control
RPE-04_3_M19,RPE-04,3,M19,sirna_1056,positive_control
RPE-04_3_M22,RPE-04,3,M22,sirna_374,positive_control
RPE-04_4_B02,RPE-04,4,B02,UNTREATED,negative_control
RPE-04_4_C03,RPE-04,4,C03,sirna_842,positive_control
RPE-04_4_C07,RPE-04,4,C07,sirna_852,positive_control
RPE-04_4_C11,RPE-04,4,C11,sirna_1037,positive_control
RPE-04_4_C15,RPE-04,4,C15,sirna_618,positive_control
RPE-04_4_C19,RPE-04,4,C19,sirna_672,positive_control
RPE-04_4_C22,RPE-04,4,C22,sirna_810,positive_control
RPE-04_4_F03,RPE-04,4,F03,sirna_864,positive_control
RPE-04_4_F07,RPE-04,4,F07,sirna_256,positive_control
RPE-04_4_F11,RPE-04,4,F11,sirna_272,positive_control
RPE-04_4_F15,RPE-04,4,F15,sirna_410,positive_control
RPE-04_4_F19,RPE-04,4,F19,sirna_756,positive_control
RPE-04_4_F22,RPE-04,4,F22,sirna_714,positive_control
RPE-04_4_H03,RPE-04,4,H03,sirna_702,positive_control
RPE-04_4_H07,RPE-04,4,H07,sirna_825,positive_control
RPE-04_4_H11,RPE-04,4,H11,sirna_577,positive_control
RPE-04_4_H15,RPE-04,4,H15,sirna_650,positive_control
RPE-04_4_H19,RPE-04,4,H19,sirna_766,positive_control
RPE-04_4_H22,RPE-04,4,H22,sirna_967,positive_control
RPE-04_4_J03,RPE-04,4,J03,sirna_1011,positive_control
RPE-04_4_J07,RPE-04,4,J07,sirna_888,positive_control
RPE-04_4_J11,RPE-04,4,J11,sirna_822,positive_control
RPE-04_4_J15,RPE-04,4,J15,sirna_542,positive_control
RPE-04_4_J19,RPE-04,4,J19,sirna_682,positive_control
RPE-04_4_J22,RPE-04,4,J22,sirna_323,positive_control
RPE-04_4_M03,RPE-04,4,M03,sirna_144,positive_control
RPE-04_4_M07,RPE-04,4,M07,sirna_1056,positive_control
RPE-04_4_M11,RPE-04,4,M11,sirna_237,positive_control
RPE-04_4_M15,RPE-04,4,M15,sirna_52,positive_control
RPE-04_4_M19,RPE-04,4,M19,sirna_374,positive_control
RPE-04_4_M22,RPE-04,4,M22,sirna_201,positive_control
RPE-05_1_B02,RPE-05,1,B02,UNTREATED,negative_control
RPE-05_1_C03,RPE-05,1,C03,sirna_256,positive_control
RPE-05_1_C07,RPE-05,1,C07,sirna_756,positive_control
RPE-05_1_C11,RPE-05,1,C11,sirna_410,positive_control
RPE-05_1_C15,RPE-05,1,C15,sirna_810,positive_control
RPE-05_1_C19,RPE-05,1,C19,sirna_888,positive_control
RPE-05_1_C22,RPE-05,1,C22,sirna_52,positive_control
RPE-05_1_F03,RPE-05,1,F03,sirna_822,positive_control
RPE-05_1_F07,RPE-05,1,F07,sirna_201,positive_control
RPE-05_1_F11,RPE-05,1,F11,sirna_618,positive_control
RPE-05_1_F15,RPE-05,1,F15,sirna_672,positive_control
RPE-05_1_F19,RPE-05,1,F19,sirna_967,positive_control
RPE-05_1_F22,RPE-05,1,F22,sirna_1056,positive_control
RPE-05_1_H03,RPE-05,1,H03,sirna_864,positive_control
RPE-05_1_H07,RPE-05,1,H07,sirna_842,positive_control
RPE-05_1_H11,RPE-05,1,H11,sirna_1037,positive_control
RPE-05_1_H15,RPE-05,1,H15,sirna_144,positive_control
RPE-05_1_H19,RPE-05,1,H19,sirna_374,positive_control
RPE-05_1_H22,RPE-05,1,H22,sirna_682,positive_control
RPE-05_1_J03,RPE-05,1,J03,sirna_1011,positive_control
RPE-05_1_J07,RPE-05,1,J07,sirna_714,positive_control
RPE-05_1_J11,RPE-05,1,J11,sirna_577,positive_control
RPE-05_1_J15,RPE-05,1,J15,sirna_237,positive_control
RPE-05_1_J19,RPE-05,1,J19,sirna_852,positive_control
RPE-05_1_J22,RPE-05,1,J22,sirna_650,positive_control
RPE-05_1_M03,RPE-05,1,M03,sirna_323,positive_control
RPE-05_1_M07,RPE-05,1,M07,sirna_702,positive_control
RPE-05_1_M11,RPE-05,1,M11,sirna_542,positive_control
RPE-05_1_M15,RPE-05,1,M15,sirna_825,positive_control
RPE-05_1_M19,RPE-05,1,M19,sirna_272,positive_control
RPE-05_1_M22,RPE-05,1,M22,sirna_766,positive_control
RPE-05_2_B02,RPE-05,2,B02,UNTREATED,negative_control
RPE-05_2_C03,RPE-05,2,C03,sirna_144,positive_control
RPE-05_2_C07,RPE-05,2,C07,sirna_272,positive_control
RPE-05_2_C11,RPE-05,2,C11,sirna_810,positive_control
RPE-05_2_C15,RPE-05,2,C15,sirna_1037,positive_control
RPE-05_2_C19,RPE-05,2,C19,sirna_237,positive_control
RPE-05_2_C22,RPE-05,2,C22,sirna_702,positive_control
RPE-05_2_F03,RPE-05,2,F03,sirna_714,positive_control
RPE-05_2_F07,RPE-05,2,F07,sirna_201,positive_control
RPE-05_2_F11,RPE-05,2,F11,sirna_1056,positive_control
RPE-05_2_F15,RPE-05,2,F15,sirna_888,positive_control
RPE-05_2_F19,RPE-05,2,F19,sirna_374,positive_control
RPE-05_2_F22,RPE-05,2,F22,sirna_542,positive_control
RPE-05_2_H03,RPE-05,2,H03,sirna_756,positive_control
RPE-05_2_H07,RPE-05,2,H07,sirna_410,positive_control
RPE-05_2_H11,RPE-05,2,H11,sirna_1011,positive_control
RPE-05_2_H15,RPE-05,2,H15,sirna_618,positive_control
RPE-05_2_H19,RPE-05,2,H19,sirna_52,positive_control
RPE-05_2_H22,RPE-05,2,H22,sirna_864,positive_control
RPE-05_2_J03,RPE-05,2,J03,sirna_672,positive_control
RPE-05_2_J07,RPE-05,2,J07,sirna_842,positive_control
RPE-05_2_J11,RPE-05,2,J11,sirna_766,positive_control
RPE-05_2_J15,RPE-05,2,J15,sirna_852,positive_control
RPE-05_2_J19,RPE-05,2,J19,sirna_256,positive_control
RPE-05_2_J22,RPE-05,2,J22,sirna_682,positive_control
RPE-05_2_M03,RPE-05,2,M03,sirna_822,positive_control
RPE-05_2_M07,RPE-05,2,M07,sirna_577,positive_control
RPE-05_2_M11,RPE-05,2,M11,sirna_825,positive_control
RPE-05_2_M15,RPE-05,2,M15,sirna_650,positive_control
RPE-05_2_M19,RPE-05,2,M19,sirna_323,positive_control
RPE-05_2_M22,RPE-05,2,M22,sirna_967,positive_control
RPE-05_3_B02,RPE-05,3,B02,UNTREATED,negative_control
RPE-05_3_C03,RPE-05,3,C03,sirna_577,positive_control
RPE-05_3_C07,RPE-05,3,C07,sirna_1056,positive_control
RPE-05_3_C11,RPE-05,3,C11,sirna_410,positive_control
RPE-05_3_C15,RPE-05,3,C15,sirna_672,positive_control
RPE-05_3_C19,RPE-05,3,C19,sirna_272,positive_control
RPE-05_3_C22,RPE-05,3,C22,sirna_822,positive_control
RPE-05_3_F03,RPE-05,3,F03,sirna_201,positive_control
RPE-05_3_F07,RPE-05,3,F07,sirna_967,positive_control
RPE-05_3_F11,RPE-05,3,F11,sirna_542,positive_control
RPE-05_3_F15,RPE-05,3,F15,sirna_766,positive_control
RPE-05_3_F19,RPE-05,3,F19,sirna_825,positive_control
RPE-05_3_F22,RPE-05,3,F22,sirna_842,positive_control
RPE-05_3_H03,RPE-05,3,H03,sirna_323,positive_control
RPE-05_3_H07,RPE-05,3,H07,sirna_1011,positive_control
RPE-05_3_H11,RPE-05,3,H11,sirna_810,positive_control
RPE-05_3_H15,RPE-05,3,H15,sirna_52,positive_control
RPE-05_3_H19,RPE-05,3,H19,sirna_756,positive_control
RPE-05_3_H22,RPE-05,3,H22,sirna_702,positive_control
RPE-05_3_J03,RPE-05,3,J03,sirna_237,positive_control
RPE-05_3_J07,RPE-05,3,J07,sirna_374,positive_control
RPE-05_3_J11,RPE-05,3,J11,sirna_888,positive_control
RPE-05_3_J15,RPE-05,3,J15,sirna_256,positive_control
RPE-05_3_J19,RPE-05,3,J19,sirna_682,positive_control
RPE-05_3_J22,RPE-05,3,J22,sirna_1037,positive_control
RPE-05_3_M03,RPE-05,3,M03,sirna_864,positive_control
RPE-05_3_M07,RPE-05,3,M07,sirna_650,positive_control
RPE-05_3_M11,RPE-05,3,M11,sirna_144,positive_control
RPE-05_3_M15,RPE-05,3,M15,sirna_852,positive_control
RPE-05_3_M19,RPE-05,3,M19,sirna_714,positive_control
RPE-05_3_M22,RPE-05,3,M22,sirna_618,positive_control
RPE-05_4_B02,RPE-05,4,B02,UNTREATED,negative_control
RPE-05_4_C03,RPE-05,4,C03,sirna_702,positive_control
RPE-05_4_C07,RPE-05,4,C07,sirna_650,positive_control
RPE-05_4_C11,RPE-05,4,C11,sirna_822,positive_control
RPE-05_4_C15,RPE-05,4,C15,sirna_323,positive_control
RPE-05_4_C19,RPE-05,4,C19,sirna_888,positive_control
RPE-05_4_C22,RPE-05,4,C22,sirna_825,positive_control
RPE-05_4_F03,RPE-05,4,F03,sirna_756,positive_control
RPE-05_4_F07,RPE-05,4,F07,sirna_682,positive_control
RPE-05_4_F11,RPE-05,4,F11,sirna_714,positive_control
RPE-05_4_F15,RPE-05,4,F15,sirna_766,positive_control
RPE-05_4_F19,RPE-05,4,F19,sirna_52,positive_control
RPE-05_4_F22,RPE-05,4,F22,sirna_201,positive_control
RPE-05_4_H03,RPE-05,4,H03,sirna_144,positive_control
RPE-05_4_H07,RPE-05,4,H07,sirna_577,positive_control
RPE-05_4_H11,RPE-05,4,H11,sirna_542,positive_control
RPE-05_4_H15,RPE-05,4,H15,sirna_256,positive_control
RPE-05_4_H19,RPE-05,4,H19,sirna_374,positive_control
RPE-05_4_H22,RPE-05,4,H22,sirna_852,positive_control
RPE-05_4_J03,RPE-05,4,J03,sirna_237,positive_control
RPE-05_4_J07,RPE-05,4,J07,sirna_967,positive_control
RPE-05_4_J11,RPE-05,4,J11,sirna_410,positive_control
RPE-05_4_J15,RPE-05,4,J15,sirna_1056,positive_control
RPE-05_4_J19,RPE-05,4,J19,sirna_272,positive_control
RPE-05_4_J22,RPE-05,4,J22,sirna_1037,positive_control
RPE-05_4_M03,RPE-05,4,M03,sirna_864,positive_control
RPE-05_4_M07,RPE-05,4,M07,sirna_672,positive_control
RPE-05_4_M11,RPE-05,4,M11,sirna_842,positive_control
RPE-05_4_M15,RPE-05,4,M15,sirna_1011,positive_control
RPE-05_4_M19,RPE-05,4,M19,sirna_618,positive_control
RPE-05_4_M22,RPE-05,4,M22,sirna_810,positive_control
RPE-06_1_B02,RPE-06,1,B02,UNTREATED,negative_control
RPE-06_1_C03,RPE-06,1,C03,sirna_542,positive_control
RPE-06_1_C07,RPE-06,1,C07,sirna_1037,positive_control
RPE-06_1_C11,RPE-06,1,C11,sirna_618,positive_control
RPE-06_1_C15,RPE-06,1,C15,sirna_237,positive_control
RPE-06_1_C19,RPE-06,1,C19,sirna_410,positive_control
RPE-06_1_C22,RPE-06,1,C22,sirna_52,positive_control
RPE-06_1_F03,RPE-06,1,F03,sirna_714,positive_control
RPE-06_1_F07,RPE-06,1,F07,sirna_864,positive_control
RPE-06_1_F11,RPE-06,1,F11,UNTREATED,negative_control
RPE-06_1_F15,RPE-06,1,F15,sirna_323,positive_control
RPE-06_1_F19,RPE-06,1,F19,sirna_852,positive_control
RPE-06_1_F22,RPE-06,1,F22,sirna_822,positive_control
RPE-06_1_H03,RPE-06,1,H03,sirna_967,positive_control
RPE-06_1_H07,RPE-06,1,H07,sirna_256,positive_control
RPE-06_1_H11,RPE-06,1,H11,sirna_374,positive_control
RPE-06_1_H15,RPE-06,1,H15,sirna_702,positive_control
RPE-06_1_H19,RPE-06,1,H19,sirna_1011,positive_control
RPE-06_1_H22,RPE-06,1,H22,sirna_577,positive_control
RPE-06_1_J03,RPE-06,1,J03,sirna_888,positive_control
RPE-06_1_J07,RPE-06,1,J07,sirna_756,positive_control
RPE-06_1_J11,RPE-06,1,J11,sirna_682,positive_control
RPE-06_1_J15,RPE-06,1,J15,sirna_272,positive_control
RPE-06_1_J19,RPE-06,1,J19,sirna_842,positive_control
RPE-06_1_J22,RPE-06,1,J22,sirna_144,positive_control
RPE-06_1_M03,RPE-06,1,M03,sirna_825,positive_control
RPE-06_1_M07,RPE-06,1,M07,sirna_766,positive_control
RPE-06_1_M11,RPE-06,1,M11,sirna_1056,positive_control
RPE-06_1_M15,RPE-06,1,M15,sirna_810,positive_control
RPE-06_1_M19,RPE-06,1,M19,sirna_672,positive_control
RPE-06_1_M22,RPE-06,1,M22,sirna_650,positive_control
RPE-06_2_B02,RPE-06,2,B02,UNTREATED,negative_control
RPE-06_2_B15,RPE-06,2,B15,UNTREATED,negative_control
RPE-06_2_C03,RPE-06,2,C03,sirna_144,positive_control
RPE-06_2_C07,RPE-06,2,C07,sirna_967,positive_control
RPE-06_2_C11,RPE-06,2,C11,sirna_682,positive_control
RPE-06_2_C15,RPE-06,2,C15,sirna_1056,positive_control
RPE-06_2_C19,RPE-06,2,C19,sirna_842,positive_control
RPE-06_2_C22,RPE-06,2,C22,sirna_374,positive_control
RPE-06_2_F03,RPE-06,2,F03,sirna_702,positive_control
RPE-06_2_F07,RPE-06,2,F07,sirna_650,positive_control
RPE-06_2_F11,RPE-06,2,F11,sirna_256,positive_control
RPE-06_2_F15,RPE-06,2,F15,sirna_542,positive_control
RPE-06_2_F19,RPE-06,2,F19,sirna_852,positive_control
RPE-06_2_F22,RPE-06,2,F22,sirna_756,positive_control
RPE-06_2_H03,RPE-06,2,H03,sirna_410,positive_control
RPE-06_2_H07,RPE-06,2,H07,sirna_272,positive_control
RPE-06_2_H11,RPE-06,2,H11,sirna_822,positive_control
RPE-06_2_H15,RPE-06,2,H15,sirna_577,positive_control
RPE-06_2_H19,RPE-06,2,H19,sirna_323,positive_control
RPE-06_2_H22,RPE-06,2,H22,sirna_766,positive_control
RPE-06_2_J03,RPE-06,2,J03,sirna_52,positive_control
RPE-06_2_J07,RPE-06,2,J07,sirna_201,positive_control
RPE-06_2_J11,RPE-06,2,J11,sirna_864,positive_control
RPE-06_2_J15,RPE-06,2,J15,sirna_888,positive_control
RPE-06_2_J19,RPE-06,2,J19,sirna_825,positive_control
RPE-06_2_J22,RPE-06,2,J22,sirna_714,positive_control
RPE-06_2_M03,RPE-06,2,M03,sirna_618,positive_control
RPE-06_2_M07,RPE-06,2,M07,sirna_237,positive_control
RPE-06_2_M11,RPE-06,2,M11,sirna_672,positive_control
RPE-06_2_M15,RPE-06,2,M15,sirna_1037,positive_control
RPE-06_2_M19,RPE-06,2,M19,sirna_810,positive_control
RPE-06_2_M22,RPE-06,2,M22,sirna_1011,positive_control
RPE-06_3_B02,RPE-06,3,B02,UNTREATED,negative_control
RPE-06_3_C03,RPE-06,3,C03,sirna_144,positive_control
RPE-06_3_C07,RPE-06,3,C07,sirna_967,positive_control
RPE-06_3_C11,RPE-06,3,C11,sirna_822,positive_control
RPE-06_3_C15,RPE-06,3,C15,sirna_374,positive_control
RPE-06_3_C19,RPE-06,3,C19,sirna_1011,positive_control
RPE-06_3_C22,RPE-06,3,C22,sirna_702,positive_control
RPE-06_3_F03,RPE-06,3,F03,sirna_682,positive_control
RPE-06_3_F07,RPE-06,3,F07,sirna_852,positive_control
RPE-06_3_F11,RPE-06,3,F11,sirna_577,positive_control
RPE-06_3_F15,RPE-06,3,F15,sirna_810,positive_control
RPE-06_3_F19,RPE-06,3,F19,sirna_542,positive_control
RPE-06_3_F22,RPE-06,3,F22,sirna_756,positive_control
RPE-06_3_H03,RPE-06,3,H03,sirna_618,positive_control
RPE-06_3_H07,RPE-06,3,H07,sirna_201,positive_control
RPE-06_3_H11,RPE-06,3,H11,sirna_672,positive_control
RPE-06_3_H15,RPE-06,3,H15,sirna_714,positive_control
RPE-06_3_H19,RPE-06,3,H19,sirna_323,positive_control
RPE-06_3_H22,RPE-06,3,H22,sirna_766,positive_control
RPE-06_3_J03,RPE-06,3,J03,sirna_272,positive_control
RPE-06_3_J07,RPE-06,3,J07,sirna_1037,positive_control
RPE-06_3_J11,RPE-06,3,J11,sirna_237,positive_control
RPE-06_3_J15,RPE-06,3,J15,sirna_52,positive_control
RPE-06_3_J19,RPE-06,3,J19,sirna_1056,positive_control
RPE-06_3_J22,RPE-06,3,J22,sirna_888,positive_control
RPE-06_3_M03,RPE-06,3,M03,sirna_864,positive_control
RPE-06_3_M07,RPE-06,3,M07,sirna_410,positive_control
RPE-06_3_M11,RPE-06,3,M11,sirna_256,positive_control
RPE-06_3_M15,RPE-06,3,M15,sirna_842,positive_control
RPE-06_3_M19,RPE-06,3,M19,sirna_650,positive_control
RPE-06_3_M22,RPE-06,3,M22,sirna_825,positive_control
RPE-06_4_B02,RPE-06,4,B02,UNTREATED,negative_control
RPE-06_4_C03,RPE-06,4,C03,sirna_237,positive_control
RPE-06_4_C07,RPE-06,4,C07,sirna_1011,positive_control
RPE-06_4_C11,RPE-06,4,C11,sirna_1056,positive_control
RPE-06_4_C15,RPE-06,4,C15,sirna_672,positive_control
RPE-06_4_C19,RPE-06,4,C19,sirna_756,positive_control
RPE-06_4_C22,RPE-06,4,C22,sirna_650,positive_control
RPE-06_4_F03,RPE-06,4,F03,sirna_852,positive_control
RPE-06_4_F07,RPE-06,4,F07,sirna_714,positive_control
RPE-06_4_F11,RPE-06,4,F11,sirna_1037,positive_control
RPE-06_4_F15,RPE-06,4,F15,sirna_842,positive_control
RPE-06_4_F19,RPE-06,4,F19,sirna_702,positive_control
RPE-06_4_F22,RPE-06,4,F22,sirna_682,positive_control
RPE-06_4_H03,RPE-06,4,H03,sirna_410,positive_control
RPE-06_4_H07,RPE-06,4,H07,sirna_822,positive_control
RPE-06_4_H11,RPE-06,4,H11,sirna_374,positive_control
RPE-06_4_H15,RPE-06,4,H15,sirna_201,positive_control
RPE-06_4_H19,RPE-06,4,H19,sirna_825,positive_control
RPE-06_4_H22,RPE-06,4,H22,sirna_618,positive_control
RPE-06_4_I09,RPE-06,4,I09,UNTREATED,negative_control
RPE-06_4_J03,RPE-06,4,J03,sirna_864,positive_control
RPE-06_4_J07,RPE-06,4,J07,sirna_52,positive_control
RPE-06_4_J11,RPE-06,4,J11,sirna_542,positive_control
RPE-06_4_J15,RPE-06,4,J15,sirna_577,positive_control
RPE-06_4_J19,RPE-06,4,J19,sirna_144,positive_control
RPE-06_4_J22,RPE-06,4,J22,sirna_766,positive_control
RPE-06_4_M03,RPE-06,4,M03,sirna_272,positive_control
RPE-06_4_M07,RPE-06,4,M07,sirna_810,positive_control
RPE-06_4_M11,RPE-06,4,M11,sirna_967,positive_control
RPE-06_4_M15,RPE-06,4,M15,sirna_323,positive_control
RPE-06_4_M19,RPE-06,4,M19,sirna_256,positive_control
RPE-06_4_M22,RPE-06,4,M22,sirna_888,positive_control
RPE-07_1_B02,RPE-07,1,B02,UNTREATED,negative_control
RPE-07_1_C03,RPE-07,1,C03,sirna_410,positive_control
RPE-07_1_C07,RPE-07,1,C07,sirna_323,positive_control
RPE-07_1_C11,RPE-07,1,C11,sirna_702,positive_control
RPE-07_1_C15,RPE-07,1,C15,sirna_577,positive_control
RPE-07_1_C19,RPE-07,1,C19,sirna_1011,positive_control
RPE-07_1_C22,RPE-07,1,C22,sirna_618,positive_control
RPE-07_1_F03,RPE-07,1,F03,sirna_650,positive_control
RPE-07_1_F07,RPE-07,1,F07,sirna_888,positive_control
RPE-07_1_F11,RPE-07,1,F11,sirna_825,positive_control
RPE-07_1_F15,RPE-07,1,F15,sirna_822,positive_control
RPE-07_1_F19,RPE-07,1,F19,sirna_144,positive_control
RPE-07_1_F22,RPE-07,1,F22,sirna_1056,positive_control
RPE-07_1_H03,RPE-07,1,H03,sirna_256,positive_control
RPE-07_1_H07,RPE-07,1,H07,sirna_672,positive_control
RPE-07_1_H11,RPE-07,1,H11,sirna_842,positive_control
RPE-07_1_H15,RPE-07,1,H15,sirna_272,positive_control
RPE-07_1_H19,RPE-07,1,H19,sirna_967,positive_control
RPE-07_1_H22,RPE-07,1,H22,sirna_682,positive_control
RPE-07_1_J03,RPE-07,1,J03,sirna_52,positive_control
RPE-07_1_J07,RPE-07,1,J07,sirna_864,positive_control
